file_name,text,caption
01昼_01_久しぶりの出会い_006.wav,あれから何度もご利用いただいているようで,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_007.wav,ありがとうございます今日は特にご指名もありませんでしたから,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_008.wav,私が旦那様をおもてなしさせていただきます,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_009.wav,どうぞよろしくお願いしますね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_010.wav,緊張されていますね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_011.wav,お気持ちは少しわかります。以前は一年と少し前。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_012.wav,その前もさらに一年と少し前,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_013.wav,年月に比べてお会いすることはほとんどありませんでしたから,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_014.wav,親戸の子たちに、それに校歌までもご一緒することが多々あるようで。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_015.wav,ありがとうございます新鮮味が薄れて退屈されているのではないかと心配しておりましたが,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_016.wav,気遊のようで安心しました,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_017.wav,風景や家屋に設備、ここはそうしたものの変化がないことが特色の地域ですからね。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_018.wav,変わっていくのは人嬉しくも寂しくもありますが,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_019.wav,人だけは変わっていきます旦那様は,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_020.wav,多少の心の変化があるようですね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_021.wav,長く通われていますから,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_022.wav,誰かに思いを寄せることも、ご悲喜にされることも、,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_023.wav,自然なことですあ、外,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_024.wav,雪はどうでしたか?いつも通りですか?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_025.wav,旦那様はこの村のこと,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_026.wav,もう知らないことはないというほど知り尽くしてらっしゃいますね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_027.wav,ならばもうお分かりでしょ?冬になると。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_028.wav,特にやることもなく、部屋でぼーっと過ごすのがこの村の常識です。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_029.wav,つまりは贅沢な時間を,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_030.wav,過ごしましょう何にも縛られず,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_031.wav,急かされることもなく、ただただ時間を浪費する。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_032.wav,怠惰といえばそうですが、休息というのは…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_033.wav,誰にでも必要なことです仕事,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_034.wav,人生、様々なことへの疲れや悩みなど、,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_035.wav,ここで思い悩んでもいいですし、忘れて無になってもいいですし。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_036.wav,相談していただければ真摯にお答えしますし,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_037.wav,旦那様はそれとは別に心と体の癒しを求めて,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_038.wav,ですよね。久々ですから。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_039.wav,私で事足りるかどうか少々心配しておりますが,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_040.wav,今宵はゆっくり,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_041.wav,時間をかけてたっぷりと,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_042.wav,おもてなしをさせていただきます旦那様,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_043.wav,まずは最初に耳かき,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_044.wav,どうでしょうか。外の景色は雪ばかりですが。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_045.wav,何かに思いを馳せたり、静かに考えるには…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_046.wav,うってつけだと思いますそれでは旦那様,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_01_久しぶりの出会い_047.wav,少しの間お付き合いください,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_001.wav,さて、耳かきは終わりましたが、どうしますか旦那様。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_002.wav,このまま、膝枕でもいいですし。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_003.wav,一人でゆっくりされてもいいですし,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_004.wav,夜は、今宵はお酒はなしで。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_005.wav,かしこまりました。それでは。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_006.wav,久々にゆったりと触れ合いを,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_007.wav,部屋を閉め切って,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_008.wav,暗くしてお待ちください、頃合いで。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_009.wav,お部屋にお伺いいたします。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_010.wav,今宵は,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_011.wav,私と二人だけ何か間違いがあったとしても,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_012.wav,それは二人が黙っていれば、なかったことと同じになります。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_013.wav,では旦那様,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_014.wav,私はこれにて,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_016.wav,夜までごゆるりとおくつろぎくださいませ。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_017.wav,今宵は楓が旦那様をおもてなしさせていただきます。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_018.wav,お食事お風呂の後は,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
01昼_03_また後で_019.wav,ぜひそのままお待ちくださいね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_001.wav,旦那様、心落ち着くように処置はしましたから、もうしばらくじっとしていれば。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_002.wav,きっと眠気が押し寄せてきますよ,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_003.wav,ご満足いただけましたか?謎の設定と妙な説得力で押し切るのが…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_004.wav,私は好きでして、旦那様も。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_005.wav,されるがままでしたしね何も反応なく素直に寝てしまわれたらどうしようかと,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_006.wav,少しだけ考えましたが、旦那様なら…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_007.wav,多分大丈夫だろうと思いまして,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_008.wav,目論み通りでした。きちんとご満足いただけたようで。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_009.wav,よかったです。冬の雪の日は。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_010.wav,物音も何もなくこうして,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_011.wav,静かな吐息だけが聞こえる世界,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_012.wav,自然と相手のことを気にして,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_013.wav,一挙一動を唾を飲み込む喉の音,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_014.wav,唇を湿らす舌の濡れなど,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_015.wav,普段は気にしないことが見えてきたりしますよね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_016.wav,楽しんでいただけたようで,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_017.wav,なによりなにより…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_018.wav,このまま添い寝してもよろしいですけど,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_019.wav,どうします?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_020.wav,わかりました,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_021.wav,ではもう少しだけ,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_022.wav,ご一緒しますね、おやすみなさい,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
02夜_02_少しの添い寝_027.wav,ありがとうございました。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_001.wav,久しぶりに可愛い童貞くんに出会えた,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_002.wav,私も楽しかったわあなたに声をかけて正解だったわね私みたいな人に初めてを奪われるなんて大変だった,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_003.wav,大変ねその辺の女の子相手じゃ満足できない体になっちゃったかもこんな経験させてくれる女の子なんてそうめったに,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_004.wav,ないからそこだけは気をつけなさい んそうねー あなたにだったら,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_005.wav,教えてあげてもいいわね私としてもまだ遊び足りないものあなたとなら今後も遊びたいと思うもの,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_006.wav,ということでこれ私の連絡先よ私から童貞君への最後のプレゼント,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_007.wav,いらなかったら家に帰って捨てちゃってもいいからその連絡先をどうするかはあなたが決めることだもの,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_008.wav,私はまたあなたと遊びたいと思ったからこれを渡したそれだけのことよさあせっかく出会ったのだから,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_009.wav,お別れまでは楽しみましょう楽しいことをしたのだから美味しい食事をして別れましょうかそうすればあなたにとっても,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_010.wav,幸せな思い出でしょ手、つなぎたいの?ほんと可愛い子ね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_011.wav,でもだーめあなたが私の心を射止めることができたらその時は繋いで,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
06 また……会いたいなぁ……_012.wav,あげるわ,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_001.wav,リヴィプロ とってもエッチなボイスドラマ,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_002.wav,柚木楓、尊くん帰ってるー?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_003.wav,靴もあるし帰ってきてるんだ,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_004.wav,部活今日はないって言ってたから先に帰ってきたのかな,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_005.wav,だとしたら、びっくりさせちゃうかも。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_006.wav,でも、今日はお母さんたちも旅行でいないから、お夕飯は私が作らなきゃだし……,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_007.wav,二人きり,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_008.wav,2人私がお料理作って一緒で,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_009.wav,なんだか新婚さんみたい、なっちゃって。照れちゃうなぁ。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_010.wav,何がいいかなたくさん食べてほしいし美味しいって言ってほしいし,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_011.wav,最高のお夕飯にしてお腹いっぱいになった弟くん,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_012.wav,デザートは、わ、た。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_013.wav,し,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_014.wav,でも、お姉ちゃんのこと、好きならなんでもしてくれていいんだけどなぁ。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_015.wav,お姉ちゃんはいつでも待ってるのに,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_016.wav,なんてねなんだか照れてきちゃった,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_017.wav,えっと、最高のお夕飯にするのは絶対だし、どうせ弟くんもいるなら聞いてきた方がいいよね。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_018.wav,弟くん?お夕飯、何食べたい? ハンバーグ?煮魚?それとも…………あ。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_020.wav,私って言ってくれたら嬉しいけど、聞かれてたらやっぱり恥ずかしいし…。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_021.wav,でも、行ってくれるなら…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_022.wav,ちゃんと聞いてこよっと2階のお部屋かな?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_023.wav,ご視聴ありがとうございました。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_024.wav,お夕飯のことなんだけど…あら?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_025.wav,いるーよねー,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_026.wav,なんだかバタバタ慌ただしい音聞こえるけど,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_027.wav,…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_028.wav,読んど? あの!,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_029.wav,なんなのよ、ねえ,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_030.wav,開けるね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_031.wav,何かあった?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_032.wav,どうしたの?お布団にくるまっちゃって、何かあったの?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_033.wav,ちょっと具合が悪かったから、横になってた?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_034.wav,大丈夫?それじゃあバタバタしてたのって,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_035.wav,ああ、ちょうど寝ようとベッドに入ろうとしたところで、私がノックしちゃったから、びっくりしてベッドから落ちた?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_037.wav,ベッドから落ちたってことは、 変なところ打ってない?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_038.wav,それにノックだけでバランス崩しちゃうなんて、体調もすっごく悪いんじゃ。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_039.wav,ほら、お熱計らせて。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_040.wav,おでこ出して,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_041.wav,…と。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_042.wav,ちょっと暑いかもえ?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_043.wav,なんでおでこを重ねてるって?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_044.wav,これが一番わかりやすいでしょ?でも…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_045.wav,ベッドに乗っかってって いいじゃない兄弟なんだし,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_046.wav,一緒に寝たこともあるんだし今日は二人きりなんだから甘えてくれたって,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_047.wav,もうますますくるまっちゃって休むなら休むでちゃんとベッドを整えてそれから着替えたの?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_048.wav,パジャマで寝ないと体も休まらないでしょ?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_049.wav,あ、まだなんだ。ダメよ。ちょっと辛くてもちゃんと着替えないと。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_050.wav,起きてくれないの?そんなにお布団押さえなくったって,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_051.wav,そんなに着替えたくないのか,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_052.wav,しょうがない。わかった。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_053.wav,無理に起こして体調を余計悪くしてもダメだもの,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_054.wav,それじゃ、私は下に行くから、起きられるようになったら着替えてね。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_055.wav,それじゃあ、おやすみー。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_057.wav,甘いなぁやっぱりちゃんと着替えないと体がうまくいかないなら白衣の天使のお姉ちゃんが着替えさせて,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_058.wav,あら?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_059.wav,あ、どうして、ズボンもその、パンツも、半脱ぎで…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_060.wav,その、あそこを隠してるのって,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_061.wav,私の?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_062.wav,それ、何出してたの?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_063.wav,だよね?どうして?,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_065.wav,うっ、あのっ…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_066.wav,えっと…もしかして…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_067.wav,お姉ちゃんの下着でーすな,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_068.wav,してったの?そうなんだ,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_069.wav,どうしてお姉ちゃんので,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_070.wav,ほら、弟くんなら身近にもっと可愛い子がいるかもだし,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_072.wav,私以上の人,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_073.wav,私が……,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_074.wav,一番……,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_075.wav,しょうがないな。それでお姉ちゃんの下着でシコシコしちゃってたんだ。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_076.wav,ああ、その……,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_077.wav,まだ途中なんだよね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_078.wav,おっきしてるま…なんだよね,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_079.wav,そうだよね、邪魔をしちゃって,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_080.wav,で、でもダメよ、下着でなんてもったいな,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_081.wav,あ、じゃなくて、男の子なんだから。,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_082.wav,ちゃんとぶつけてくれればいいんだから,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_083.wav,だからね、その……,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_084.wav,姉ちゃんが責任…ってあげるから,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_085.wav,うん、下着なんかじゃなくて,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_086.wav,弟くんの大切なあそこ…,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
master_kaede2_087.wav,直接、お姉ちゃんが気持ちよくしてあげる,優しく穏やかな大人の女性が、柔らかい声で親しみやすく話している。
