file_name,text,caption
逢川ポッド屋奈々不思議 第00回_027.wav,ことがある人もいるかもしれませんが はいこちらでスタートしますはい今回はですねそうですねじゃあえっと募集するものを決めましょう 今回の,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_028.wav,次のアイテムは鉛筆です,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_029.wav,はい、というわけで一つ例を私が考えてみます。鉛筆のうなり。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_030.wav,最近あんまり使われてない上に削られてないしでもまだまだ長さがあるから使ってほしいな,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_031.wav,はい、こんな感じです。これぐらいの短い方が採用されると思いますので、短ければ短いほど採用率が上がるというコーナーですので、ぜひこちらも送ってみてください。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_032.wav,ください今回のお題は鉛筆です,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_033.wav,そしてさらにもう一つこれはバリバグーズコーナーというコーナーですこれは何かと言いますとですね,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_034.wav,アイカはポッドや七不思議でバリの魅力を伝えるコーナーですなんでアイカいきなりバリなのみたいな今までなんかバリとか話したことないじゃんとか思う人もいる,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_035.wav,かもしれませんがはいこれは社長の趣味のコーナーなのであのそのなんかバリの良さというのをですね愛かナナを通して一生懸命ってかむしろお前行けよっていうねそんな,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_036.wav,感じなんですけどでもね私バリってどこにあったか知らない本当知らなかったのなんか南だよぐらいしか思えないひどいねインドネシアって国にあるバリ島って聞いたこと,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_037.wav,ありますねなんか泳ぎに行くしまんだぐらい にしか思ってなかったんですが実はあの島も何気にいろいろ魅力があるそうです はいというわけで私はねー,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_038.wav,私はいつもお土産にえっと揚げニンニクをもらうんですけどそうなのでね揚げニンニクをもらってでもらってすぐにこういただきますって食べて駅について,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_039.wav,もうないのって感じなんですけどね美味しい食べ物もいっぱいあるはいそんなところですよバリってニンニクチップスのことしか考えてないじゃんって気もでもね実は実は,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_040.wav,そうえっとねスタジオポットではコーヒーを販売しておりますインドネシアバリコーヒーっていうのかよく知らないんですけどはい,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_041.wav,でもこのコーヒーうまいんですようまいんですよなのでねこちらの方も通信販売しておりますのでぜひ買ってみてくださいって言ったらくれないかなまあいいやはい,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_042.wav,そしてさらにもう一つ。はい、新しいラジオドラマが始まります。配信予定は1月13日にスタートする予定。しかもこれはですね。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_043.wav,毎日平日毎日更新予定となっておりますよ頑張っておりますスタジオポットというわけでこのラジオタイトルは,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_044.wav,山盛美岡クロニクル,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_045.wav,というラジオドラマですしかも毎日更新なので1週間ぐらい忘れるとねあのバックナンバーとかもう聞けなくて何だったんだろうみたいなねそれぐらいの早いスピードで,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_046.wav,更新されますのでねはいこちらの方も聞いてみてくださいさらにこのラジオドラマはですねリスナーの皆様にもシナリオを募集しようと思っています,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_047.wav,そうですこの山盛美岡クロニクルにあなたも参加してみませんかというわけでぜひねあのシナリオラジオを聞いてみて2人がどういう2人かっていうのをちょっとね,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_048.wav,想像してもらってで新しいドラマを書いてもらって送っていただければこちらの方でね面白いものはあの採用してで放送させていただきますのでね,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_049.wav,ページの方にもですねあのハンドルネームなりお名前なりを載せていただく載せますので ぜひねこちらの方も送ってみてください1月13日配信予定ですそして,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_050.wav,こちらのドラマ、2人の掛け合いドラマなんですけれども、女性の方が,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_051.wav,山森もなこさんって人ですそして男性の方は三岡巨峰さんというこの2人のドラマになっております,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_052.wav,女性は私がやるんですけれども、男性の方はなんと。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_053.wav,びっくりですよね。ちょっともうなんか名前言うだけでちょっと私今なんか気が遠くなっちゃったみたいなすごい方です。はい、というわけでこの2人のドラマが始まりますのでね、ぜひ聞いてください。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_054.wav,聞いてみてくださいなんで囁き声なのというわけで早速ねあのまあ宣伝を兼ねてあの登場していただこうかと思いますので聞いてみてください,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_055.wav,こんにちは。三岡巨峰です。今年は新天地で頑張ります。私の名前は山森もなく、,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_056.wav,結構よろしくね。今年もいろいろかますわよ。期待しててね。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_057.wav,三岡さん。何だい、モナコ。よろしくね。こちらこそ、よろしく。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_058.wav,おーとか言って別になんか自画自賛してるわけじゃないですよいやもうなんかはいというわけで,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_059.wav,シナリオ募集しておりますので私今ちょっと舞い上がってますぜひシナリオの方送ってみてくださいそしてドラマの方もよろしく,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第00回_060.wav,よろしくお願いします。楽しみにしていてください。というわけで、,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_002.wav,はい始まりましたラジオ番組あいかわの,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_003.wav,ポットや七不思議第1回目です,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_004.wav,はいというわけでね皆さんのお正月も終わりまして2009年がスタートしておりますがお正月皆さんいかが,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_005.wav,お過ごしでしたかねやっぱりおせちを食べたですとかずっとテレビを見てましたとか,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_006.wav,寝てましたとかねいろんな方がいらっしゃると思うんですけど初詣に行きましたとかね私はですねとりあえずあの1日は演技を担いでまずですね,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_007.wav,初詣に行ってきましたね今年もよろしくお願いいたしますって言っていつもよくしていただいてありがとうございますって言うと縁起がいいんです,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_008.wav,だからそれも言っておきましたただねそこは神社じゃなくてお寺だったのに私柏で打っちゃって,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_009.wav,周りの人に笑われちゃってね恥ずかしいとか違うじゃんって思ったんだけどまあでもそんな感じで,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_010.wav,はい新年早々初詣に行きまして2日3日はずっと,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_011.wav,ずっと年賀状を書いていました。年が明けてから年賀状を書くのが相川なんですけれども。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_012.wav,はいそんな感じでであのちょっと私ダイエットをしなくちゃいけなくてですね はいそれで,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_013.wav,その期限が18日1月18日なのでそれなので4日は一生懸命,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_014.wav,運動をしていたらちょっと今なんか筋肉痛で全身が痛いというはい今日この頃でございますそんな感じで2009年も楽しくスタートして,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_015.wav,しておりますはいそういうわけでですねアイカーのポッドや七不思議ぜひ皆さん楽しんで聞いてくださいそれでは皆さん,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_017.wav,七尾不思議,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_018.wav,このコーナーは皆さんからのお便りを紹介するコーナーです,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_019.wav,リスナーさんの周りで起きた出来事や流行っていること、何でもいいので、じゃんじゃんこちらにお便りを送ってください。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_020.wav,当然ながら今回は第1回放送なのでお便りが来ておりませんというわけでですね私自作のお便りを紹介させていただきます,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_021.wav,相川奈々さんからのお便りです,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_022.wav,相川奈々さんこんにちははいこんにちは 毎日寒いですが風邪などひいておりませんかはいさて2009年もスタートしましたが今年の目標や,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_023.wav,抱負がありましたら教えてくださいという自作自演のお便りを紹介させていただきました。ありがとうと自分に感謝しつつ、今年の目標や抱負なんです。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_024.wav,いろいろあるんですけどねまずですねいつもより早起き,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_025.wav,はいこれをまず今年の目標にしようと思っています理想は朝5時に起きたいんですけれどもね実は先日,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_026.wav,なんだろう、徹夜をして、飲みに行ったんですけれども、徹夜をして、朝の5時に川べりを歩いていたんですが、意外と人がいるんですよね。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_027.wav,みんなマラソンとかしてるんです川の土手沿いをずっとあとは犬の散歩をしたりとか自転車でずっと走っていったりとか結構みんな運動着を着て,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_028.wav,朝早くにね、朝の5時ですよ。ちょうど太陽が昇ってきて、すごく朝日が気持ちいい時間帯なんですけれどもね、5時、そうですね、もうちょっと時間が短くなってきて、,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_029.wav,昼が短くなるともうちょっとまだ暗い時間かもしれないんですけれどもそれぐらいの時間帯にみんな元気よく走ってるのを見て私ももっと早く,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_030.wav,早起きをすれば、こういう爽やかな朝が迎えられるんじゃないかなと思ったんです。はい、なので今年はいつもより早起きというのを目標にしたいんですが、なかなかこれも難しい。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_031.wav,難しいんですよね私本当朝弱くてね起きられないんですよねもうほっとくと本当に気がついたらなんか昼だったっていうことがしょっちゅうだったりもした,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_032.wav,こともあるのでねこれははい今年の第一目標にしようと思っています,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_033.wav,というわけで皆さんからのお便りをもとにどんどん盛り上げていこうと思っておりますのでどしどしお便りを送ってください。お待ちしております。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_034.wav,なんでも盛り上げちゃおうコーナーでしたワンタン!ワンダーランドの,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_036.wav,1つのテーマ、1テーマ、そして3つの単語、3単語で作る世界,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_037.wav,ワンダーランドという意味のコーナーなんですけれども皆さんからリスナーの皆さんから3つの単語を募集して1つのテーマを募集しそして,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_038.wav,その単語に基づいて、私、相川奈々が作文を即興で作るというコーナーになっております。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_039.wav,例としてテーマを一つ決めて3つの単語をもう決まっておりますのでこれで私が作文を作ります,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_040.wav,こういうコーナーになるんですけれどもですねまずテーマがお正月,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_041.wav,そうですね、2009年も始まりましてお正月です。そして単語は、,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_042.wav,この3つ結構そう実は簡単なんですけれどもこれで即興で作文を作ろうと思います,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_043.wav,テーマ お正月,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_044.wav,2009年が始まって,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_045.wav,なんだか夜中は吹雪になりそうなので私はこたつに,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_046.wav,こんな感じですはいそう作りやすいようにとても簡単な単語にしてあるんですけれどもねはいこういう感じで皆さんもねぜひ,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_047.wav,テーマ、一つのテーマ、そして三つの単語を,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_048.wav,ラジオの方に送って,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_049.wav,いただけると嬉しいです,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_050.wav,ワンタンワンダーランドでした。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_051.wav,バリバグースコーナーこのコーナーはバリ島の魅力を,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_052.wav,伝えるコーナーですバリ島を知らない人にもバリ島の魅力を分かってもらうむしろ別れというコーナーなんですけれどもこのコーナーは,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_053.wav,社長の趣味のコーナーでもありまして毎回ですね社長がコラムを書いてくださいましてそして私が読むというコーナーでもあります,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_054.wav,というわけで第1回目いきます,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_055.wav,初めてバリ島を訪れたというか知ったのが今から約15年前と言ってもバリ島は観光地やリゾート地として,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_056.wav,栄えすでにもう10年も経っていた時期でした初のバリ島旅行はわずか5日,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_057.wav,5日間の滞在。5日ではバリの魅力のほんのさわり程度でしたが、とにかくカルチャーショックというか、うわー海外に来たーという思いでした。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_058.wav,それからほぼ毎年バリ島へ出かけること10回行けない年もあったり年に2度行けたりで平均すると1年半に1度,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_059.wav,という感じでしょうか近い将来別荘を建て3ヶ月おきくらいに行くことを計画しています,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_060.wav,最近の情報では特に日本人女性のリピーターが多くナンバーワンだそうです,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_061.wav,スーパーは特に有名ですからね女性に人気なのも伺えますバリの人って男も女も日本人女性が好きという,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_063.wav,さてそんなバリ島の魅力を伝えるこのコーナーですが第1回目はまず食べ物を紹介したいと思いますといっても,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_064.wav,今回だけでは紹介し尽くせないので今後何度もこのバリの食べ物について連れて行こうと思いますつづく,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_065.wav,はい、というコーナーです。毎回毎回バリ島の魅力について社長が延々と語るというコーナーなんですけれどもね、確かにね,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_066.wav,美味しそうな食べ物がいっぱいあるところなんですよねと言っても私もまだ行ったことがありませんどうなることやらこのコーナーというわけでいよいよ次回,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_067.wav,バリの食べ物の全貌第1弾が明らかにお楽しみに,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_069.wav,山盛りもなこが行く私の名前は山盛りもなこ趣味はファミコン,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_070.wav,特技は空手さて今日の一言電車の中で携帯電話でお話ししちゃダメよ,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_071.wav,今日電車の中で一人若い人が携帯電話でお話ししてたんだけれどもよっぽどケリオ,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_072.wav,というわけで、相川のポットや七不思議も終わりに近づいてまいりました。こんな感じですが、いかがでしょうか。まだね、第一回目なので、実は…,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_074.wav,ますのでよろしくお付き合いください なお山盛美岡クロニクルというボイスドラマが,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_075.wav,1月13日火曜日からスタートします土日祝日を除く毎日の祝日をお祝いします,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_076.wav,毎日更新予定となっておりますのでそちらの方もぜひぜひ聞いてみてください,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_077.wav,そしてこの番組ではお便りを募集して,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_078.wav,ております 7不思議何でも盛り上げちゃおうコーナーそしてワンタンワンダーランドさらに魂のうなり魂の,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_079.wav,うなりコーナーでは鉛筆をテーマに募集しておりますこちらの方もですねぜひ皆様のお便りをお待ちしております,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第01回_080.wav,相川のポットや七不思議でした次回をお楽しみに,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_001.wav,はいかわいいみなさんこんにちは,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_002.wav,アイカは7ですはいアイカはポットや7不思議第18回,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_013.wav,ご視聴ありがとうございました,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_014.wav,七不思議何でも盛り上げちゃおうコーナー,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_015.wav,このコーナーは皆さんからのお便りを紹介するコーナーです。今回もお便り本当にどうもありがとうございます。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_016.wav,ありがとう!はい、というわけで、じゃんじゃん紹介していきたいと思いまーす。まずは、トルピオGTさんからのお便りです。ありがとうございます。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_017.wav,はいカナナさんこんにちははいこんにちはありがとうございますおととい1万2000円をゲットいたしましたこのお金なんだと思います?,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_018.wav,そう、今更ながらの低額給付金です。こんな時期なんですっかり忘れておりました。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
逢川ポッド屋奈々不思議 第18回 （逢川奈々）_019.wav,このありがたいお金を使い、日本に活気をつけていきたいところなんですが、いざ使い道を考えると、靴下に穴開いちゃったから買い替えるかもしれない。,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。
